lat,lon,id,generator:method,generator:source,source,operator
-4.0492987,55.2232222,node/3464946232,yes,horizontal_axis,,
-4.0617229,55.2230569,node/3464946233,yes,horizontal_axis,,
-4.0502905,55.2254294,node/3464946234,yes,horizontal_axis,,
-4.0576674,55.2202231,node/3464946235,yes,horizontal_axis,,
-4.0584077,55.2226224,node/3464946236,yes,horizontal_axis,,
-4.0533694,55.2236823,node/3464946237,yes,horizontal_axis,,
-3.5871292,55.7605183,node/3512139649,,horizontal_axis,,
-3.5802842,55.7642004,node/3512139650,,horizontal_axis,,
-3.5837818,55.7577413,node/3512144184,,horizontal_axis,,
-3.5852838,55.7641401,node/3512144281,,horizontal_axis,,
-3.5761858,55.7578741,node/3512144441,,horizontal_axis,,
-3.5773445,55.7610495,node/3512144603,,horizontal_axis,,
-1.0063811,53.1461232,node/3523485319,,horizontal_axis,,
-4.1310509,55.363075,node/3557684934,,horizontal_axis,,
-4.1311582,55.364819,node/3557684982,,horizontal_axis,,
-4.1243776,55.3657098,node/3557688114,,horizontal_axis,,
-4.0991895,55.3675513,node/3557688129,,horizontal_axis,,
-4.1170852,55.3645635,node/3557688169,,horizontal_axis,,
-4.1369733,55.3666489,node/3557688182,,horizontal_axis,,
-4.1368874,55.3649049,node/3557688192,,horizontal_axis,,
-4.1395482,55.3656239,node/3557688209,,horizontal_axis,,
-4.1010992,55.3653684,node/3557688217,,horizontal_axis,,
-4.1043608,55.3660635,node/3557688219,,horizontal_axis,,
-4.1008418,55.3691603,node/3557688259,,horizontal_axis,,
-4.1267165,55.364136,node/3557688262,,horizontal_axis,,
-4.1294845,55.3582091,node/3557688279,,horizontal_axis,,
-4.1337331,55.3616852,node/3557688290,,horizontal_axis,,
-4.1212469,55.3650873,node/3557688307,,horizontal_axis,,
-4.1336688,55.3658562,node/3557688334,,horizontal_axis,,
-4.1313513,55.3609656,node/3557688338,,horizontal_axis,,
-4.1306003,55.3596722,node/3557688356,,horizontal_axis,,
-4.1387972,55.3677464,node/3557688376,,horizontal_axis,,
-4.1238197,55.3638927,node/3557688379,,horizontal_axis,,
-0.6317638,54.0962104,node/3578401516,,,,
-0.6161087,54.1109193,node/3587544986,,,,
-3.4709179,56.1185157,node/3599400392,yes,horizontal_axis,,
-3.8656322,56.0341706,node/3609485398,2.85 MW,horizontal_axis,,Capital Dynamics Clean Energy and Infrastructure Fund
-3.8646009,56.0308939,node/3609485399,2.85 MW,horizontal_axis,,Capital Dynamics Clean Energy and Infrastructure Fund
-3.8705278,56.0295643,node/3609485400,2.85 MW,horizontal_axis,,Capital Dynamics Clean Energy and Infrastructure Fund
-3.8674534,56.0271495,node/3609485401,2.85 MW,horizontal_axis,,Capital Dynamics Clean Energy and Infrastructure Fund
-3.9205322,55.552695,node/3614713261,yes,horizontal_axis,,
-3.9319664,55.5532172,node/3614713280,yes,horizontal_axis,,
-3.9246086,55.5518821,node/3614713298,yes,horizontal_axis,,
-3.9133438,55.557161,node/3614713299,yes,horizontal_axis,,
-3.9021,55.5574708,node/3614713337,yes,horizontal_axis,,
-3.9183006,55.5527132,node/3614713356,yes,horizontal_axis,,
-3.9091381,55.5602192,node/3614713385,yes,horizontal_axis,,
-3.9264958,55.5576892,node/3614713448,yes,horizontal_axis,,
-3.8963816,55.5573252,node/3614713607,yes,horizontal_axis,,
-3.8940534,55.5598551,node/3614713608,yes,horizontal_axis,,
-3.9201781,55.5518089,node/3614713609,yes,horizontal_axis,,
-3.9000186,55.5563236,node/3614713612,yes,horizontal_axis,,
-3.9167234,55.5512931,node/3614713613,yes,horizontal_axis,,
-3.8991174,55.5546612,node/3614713623,yes,horizontal_axis,,
-3.9254347,55.5556807,node/3614713627,yes,horizontal_axis,,
-3.9242443,55.5550981,node/3614713663,yes,horizontal_axis,,
-3.9116058,55.5603284,node/3614713700,yes,horizontal_axis,,
-3.9195129,55.5561294,node/3614713726,yes,horizontal_axis,,
-3.9065632,55.559479,node/3614713789,yes,horizontal_axis,,
-3.9180109,55.5558867,node/3614713790,yes,horizontal_axis,,
-3.9244804,55.5579377,node/3614713791,yes,horizontal_axis,,
-3.9260441,55.549588,node/3614713902,yes,horizontal_axis,,
-3.9115414,55.5557047,node/3614713908,yes,horizontal_axis,,
-3.9123568,55.5564938,node/3614713928,yes,horizontal_axis,,
-3.9220557,55.5569911,node/3614713967,yes,horizontal_axis,,
-3.895534,55.5555712,node/3614713973,yes,horizontal_axis,,
-3.9241794,55.547925,node/3614713988,yes,horizontal_axis,,
-3.9105544,55.5551224,node/3614713991,yes,horizontal_axis,,
-3.9202532,55.554491,node/3614714101,yes,horizontal_axis,,
-3.928104,55.5507162,node/3614714158,yes,horizontal_axis,,
-3.8981089,55.5532894,node/3614714169,yes,horizontal_axis,,
-3.9263231,55.5531686,node/3614714184,yes,horizontal_axis,,
-3.9171311,55.5520757,node/3614714519,yes,horizontal_axis,,
-3.9166054,55.5555593,node/3614714538,yes,horizontal_axis,,
-3.9306575,55.5555354,node/3614714547,yes,horizontal_axis,,
-3.9188692,55.5512503,node/3614714558,yes,horizontal_axis,,
-3.9284903,55.5542968,node/3614714845,yes,horizontal_axis,,
-3.9157149,55.5548372,node/3614714901,yes,horizontal_axis,,
-3.8985273,55.5589271,node/3614714912,yes,horizontal_axis,,
-3.9232573,55.5545034,node/3614714989,yes,horizontal_axis,,
-3.9149961,55.5577314,node/3614715010,yes,horizontal_axis,,
-3.903999,55.5586295,node/3614715034,yes,horizontal_axis,,
-3.8927552,55.5581198,node/3614715096,yes,horizontal_axis,,
-3.9230964,55.5573673,node/3614715155,yes,horizontal_axis,,
-3.9303571,55.5515902,node/3614715205,yes,horizontal_axis,,
-0.3075223,53.8571794,node/3619294394,,,,
-3.3860975,53.2953045,node/3620790936,,horizontal_axis,,
-3.2400158,52.5694492,node/3624053446,,horizontal_axis,,
-3.9452922,55.7042903,node/3629260352,2050 kW,horizontal_axis,,
-3.3068228,53.2836356,node/3635988000,,horizontal_axis,,
-4.2556605,52.9804079,node/3657141396,,,,
-4.1828092,55.2977796,node/3668556549,0.6 MW,horizontal_axis,,
-4.1758033,55.2900946,node/3668556590,0.6 MW,horizontal_axis,,
-4.1771766,55.2928253,node/3668556625,0.6 MW,horizontal_axis,,
-4.1911133,55.2883534,node/3668556640,0.6 MW,horizontal_axis,,
-4.18709,55.3008457,node/3668556650,0.6 MW,horizontal_axis,,
-4.19077,55.3025741,node/3668556651,0.6 MW,horizontal_axis,,
-4.1728636,55.2857327,node/3668556681,0.6 MW,horizontal_axis,,
-4.186457,55.2891904,node/3668556711,0.6 MW,horizontal_axis,,
-4.1703423,55.2855796,node/3668556716,0.6 MW,horizontal_axis,,
-4.2022069,55.2917929,node/3668556717,0.6 MW,horizontal_axis,,
-4.185824,55.2978953,node/3668556718,0.6 MW,horizontal_axis,,
-4.1992458,55.2908277,node/3668556729,0.6 MW,horizontal_axis,,
-4.1732713,55.290339,node/3668556741,0.6 MW,horizontal_axis,,
-4.1821655,55.2946457,node/3668556757,0.6 MW,horizontal_axis,,
-4.1794618,55.2943036,node/3668556759,0.6 MW,horizontal_axis,,
-4.2028614,55.2937297,node/3668556760,0.6 MW,horizontal_axis,,
-4.1999968,55.2885306,node/3668556865,0.6 MW,horizontal_axis,,
-4.177713,55.2914508,node/3668556866,0.6 MW,horizontal_axis,,
-4.1898473,55.3007538,node/3668556915,0.6 MW,horizontal_axis,,
-4.2026361,55.2952443,node/3668556916,0.6 MW,horizontal_axis,,
-4.1763183,55.2887628,node/3668557346,0.6 MW,horizontal_axis,,
-4.1754707,55.2870337,node/3668557352,0.6 MW,horizontal_axis,,
-4.1813179,55.2961545,node/3668557385,0.6 MW,horizontal_axis,,
-4.1843005,55.2965698,node/3668557416,0.6 MW,horizontal_axis,,
-4.1927334,55.3037039,node/3668557424,0.6 MW,horizontal_axis,,
-4.1800304,55.2927154,node/3668557631,0.6 MW,horizontal_axis,,
-4.1753634,55.2916524,node/3668557662,0.6 MW,horizontal_axis,,
-4.2055973,55.294041,node/3668557685,0.6 MW,horizontal_axis,,
-4.1886564,55.2900702,node/3668557710,0.6 MW,horizontal_axis,,
-4.1719945,55.2872784,node/3668557761,0.6 MW,horizontal_axis,,
-4.2012628,55.2899419,node/3668557784,0.6 MW,horizontal_axis,,
-4.1843434,55.2993551,node/3668557801,0.6 MW,horizontal_axis,,
-4.18731,55.2993187,node/3668557820,0.6 MW,horizontal_axis,,
-4.1840538,55.2875717,node/3668557934,0.6 MW,horizontal_axis,,
-4.196982,55.2883048,node/3668557935,0.6 MW,horizontal_axis,,
-4.1879161,55.2875534,node/3668557982,0.6 MW,horizontal_axis,,
-4.1064344,56.0876155,node/3738674127,2.5 MW,horizontal_axis,,Falck Renewables
1.1097307,52.365643,node/3763441474,yes,horizontal_axis,,
-2.1538912,52.820268,node/3773420641,,,,
-2.1550407,52.8206205,node/3773434361,,,,
-1.726879,52.450866,node/3782024645,yes,,,
-1.7275576,52.4513809,node/3782024646,yes,,,
0.7918079,52.7539133,node/3799847433,,,,
-2.1720127,53.2827951,node/3850561647,,,,
-3.8603298,52.7819215,node/3870110944,,horizontal_axis,,
1.2685846,52.8038944,node/3880158374,,,,
-3.6685262,56.0949005,node/3883885058,,,,
-3.6676317,56.0948091,node/3883885059,,,,
-3.6667764,56.0947315,node/3883885060,,,,
-1.6091136,55.0420655,node/3891662838,yes,horizontal_axis,Bing,
-2.1636206,52.8810865,node/3902297178,,,,
-3.0666815,51.0148593,node/3904539359,yes,vertical_axis,,
-0.0920737,52.3039433,node/3915905237,,horizontal_axis,,
-1.6806912,53.6301028,node/3935837909,,,,
-2.4283845,51.1902851,node/3950611959,,,www.renewableuk.com,Landowner project
-4.2794434,52.9895447,node/3969438834,,horizontal_axis,,
-4.2807738,52.9899258,node/3969447369,,horizontal_axis,,
-1.6204776,53.0917073,node/4019718975,,horizontal_axis,bing,
0.5797122,52.1780505,node/4031887498,,,,
-3.470639,56.1181568,node/4037219789,yes,horizontal_axis,,
-3.4701937,56.1184409,node/4037219790,yes,horizontal_axis,,
-2.6028926,54.0708444,node/4044866737,,horizontal_axis,,
-2.0764049,53.4914125,node/4082535922,yes,vertical_axis,,
-2.9233926,54.464439,node/4083827377,yes,,,
-2.923904,54.4645327,node/4083827378,yes,,,
-2.9234907,54.464739,node/4083827379,yes,,,
0.1587258,52.6698835,node/4087275617,yes,vertical_axis,,
-2.7566383,54.1193235,node/4097087087,500 kW,horizontal_axis,,AG Renewables
-2.6392467,54.9600168,node/4111688239,,,,
-1.2668018,53.2874871,node/4131646815,,,View from road;ESRI,
-3.0061833,53.4293548,node/4138734273,,horizontal_axis,,Peel Wind Power Ltd
-1.8413066,52.8844723,node/4153752397,,horizontal_axis,,
0.7490351,52.6245083,node/4155674164,,,,
-2.7409797,51.0407761,node/4158126080,,,,
-1.8896967,52.9368968,node/4171713949,,horizontal_axis,,
-1.8339979,52.922216,node/4172192677,,horizontal_axis,,
-1.4383276,54.7788872,node/4179116736,yes,horizontal_axis,,
-1.4397331,54.7817857,node/4179116737,yes,horizontal_axis,,
-1.4561324,54.7751894,node/4179116738,yes,horizontal_axis,,
-1.4534273,54.7725357,node/4179116739,yes,horizontal_axis,,
-1.4482936,54.7721086,node/4179116740,yes,horizontal_axis,,
-1.4424392,54.7748306,node/4179116741,yes,horizontal_axis,,
-1.4393194,54.7725984,node/4179116742,yes,horizontal_axis,,
-1.9706833,52.8418412,node/4182084598,,horizontal_axis,,
-1.9493785,52.8657586,node/4182121108,,horizontal_axis,,
-2.2474251,53.715592,node/4205284461,,wind_turbine,,
-0.1955332,52.2624151,node/4209426537,,horizontal_axis,survey of projected lines from towers to waypoints,
-0.1867552,52.2593066,node/4209426538,,horizontal_axis,survey of projected lines from towers to waypoints,
-0.2004029,52.2638018,node/4209426539,,horizontal_axis,survey of projected lines from towers to waypoints,
-0.2069016,52.2612799,node/4209426540,,horizontal_axis,survey of projected lines from towers to waypoints,
-0.2016648,52.2595462,node/4209426541,,horizontal_axis,survey of projected lines from towers to waypoints,
-0.1974202,52.2575481,node/4209426542,,horizontal_axis,survey of projected lines from towers to waypoints,
-0.1923879,52.2560787,node/4209426543,,horizontal_axis,survey of projected lines from towers to waypoints,
-1.2548164,53.3290174,node/4222712677,,,View from road,
-0.1913933,52.2607434,node/4256202911,,horizontal_axis,survey of projected lines from towers to waypoints,
-0.2911469,52.3454855,node/4263173608,,horizontal_axis,http://www.woolleyhill.co.uk/the-project/woolley-hill-wind-farm/,
-0.2960465,52.3436734,node/4263191755,,horizontal_axis,http://www.woolleyhill.co.uk/the-project/woolley-hill-wind-farm/,
-0.2894201,52.3420639,node/4263191756,,horizontal_axis,http://www.woolleyhill.co.uk/the-project/woolley-hill-wind-farm/,
-0.1522539,52.303036,node/4288620060,,,,
-0.3012514,52.3423394,node/4299045293,,horizontal_axis,http://www.woolleyhill.co.uk/the-project/woolley-hill-wind-farm/,
-2.7523708,55.6517993,node/4340077483,,,,
-0.8451547,51.8482094,node/4348869234,,horizontal_axis,,
-2.1262923,53.0550594,node/4366796443,,horizontal_axis,,
-3.5436356,53.0629038,node/4388287223,,horizontal_axis,,
-2.7458956,53.2986311,node/4392586158,,horizontal_axis,,Peel
-2.7392048,53.29942,node/4392586159,,horizontal_axis,,Peel
-2.7411815,53.3028058,node/4392586160,,horizontal_axis,,Peel
-2.7453242,53.3012719,node/4392586161,,horizontal_axis,,Peel
-2.7481721,53.3061265,node/4392586162,,horizontal_axis,,Peel
-2.7446878,53.3081466,node/4392586163,,horizontal_axis,,Peel
-2.78999,53.2897636,node/4392611011,,horizontal_axis,,Peel
-2.7769075,53.2960584,node/4392611012,,horizontal_axis,,Peel
-2.7803025,53.2945185,node/4392611013,,horizontal_axis,,Peel
-2.7839405,53.2930857,node/4392611014,,horizontal_axis,,Peel
-2.7877496,53.2918111,node/4392611015,,horizontal_axis,,Peel
-2.7873449,53.2867437,node/4392611016,,horizontal_axis,,Peel
-2.7833961,53.2882659,node/4392611017,,horizontal_axis,,Peel
-2.7799428,53.2898868,node/4392611018,,horizontal_axis,,Peel
-2.7759876,53.2916676,node/4392611019,,horizontal_axis,,Peel
-2.7716832,53.2931163,node/4392611020,,horizontal_axis,,Peel
-2.7805495,53.2852133,node/4392611021,,horizontal_axis,,Peel
-2.773493,53.2882394,node/4392611022,,horizontal_axis,,Peel
-2.7685976,53.2889205,node/4392611023,,horizontal_axis,,Peel
-1.8104348,53.8715705,node/4401006203,,horizontal_axis,survey,
-3.6375123,53.0581079,node/4406157969,,horizontal_axis,,
-0.6319537,51.9432493,node/4406627319,1.5 MW,horizontal_axis,,
-1.3484677,53.2485187,node/4406790577,,horizontal_axis,,
-2.9056739,52.8832684,node/4408608440,,horizontal_axis,,
-3.6411124,55.8631768,node/4418771981,,,Survey,
-3.6399062,55.8584376,node/4418795170,,,,
-4.2819055,52.9908725,node/4421885350,,horizontal_axis,,
-2.1142486,52.6990252,node/4440950875,yes,horizontal_axis,,
-2.1090665,52.7001581,node/4440950876,yes,horizontal_axis,,
-2.2364934,53.7253421,node/4461360928,yes,,,
-1.2067372,53.1011817,node/4523599849,,,EsriWorldImagery;View from north and east,
1.1826396,52.6017476,node/4530698467,,,,
-3.4441707,56.0528047,node/4547330751,1.5 MW,horizontal_axis,,
-3.4530403,56.0622368,node/4547330752,,vertical_axis,,
-1.7466766,52.6652851,node/4571988090,,,,
-3.8461604,51.7806231,node/4579828704,,horizontal_axis,,Awel Aman Tawe community energy
-3.840632,51.781953,node/4579828705,,horizontal_axis,,Awel Aman Tawe community energy
-1.0166665,53.1457902,node/4596374126,,horizontal_axis,OS OpenData StreetView,
-1.0236065,53.1504891,node/4596374136,,horizontal_axis,OS OpenData StreetView,
-1.0186605,53.1488036,node/4596374158,,horizontal_axis,OS OpenData StreetView,
1.4801315,52.4788555,node/4623390010,,,,
-1.007439,53.1494193,node/4631922525,,horizontal_axis,OS OpenData StreetView,
-1.1821862,54.4474279,node/4639366008,,,,
-0.094903,52.508445,node/4663293319,yes,horizontal_axis,,
-2.1938396,54.9725621,node/4664404483,,,,
-3.5263102,55.4287537,node/4665030705,,horizontal_axis,,
-3.6015998,55.4736506,node/4665030706,,horizontal_axis,,
-3.5994219,55.4744654,node/4665030707,,horizontal_axis,,
-3.5945349,55.4740732,node/4665030708,,horizontal_axis,,
-3.6760637,56.5714708,node/4665055829,2.5 MW,horizontal_axis,,
-3.772354,56.5697546,node/4665055830,2.5 MW,horizontal_axis,,
-3.7380499,56.6006958,node/4665055831,2.5 MW,horizontal_axis,,
-4.0140639,56.0794401,node/4694180842,,horizontal_axis,,
0.0601096,52.4699792,node/4696997002,yes,horizontal_axis,,
-2.3168887,53.7091273,node/4698018198,,wind_turbine,,
-3.6273428,55.9939128,node/4698222123,6 kW,horizontal_axis,,
-3.6272141,55.9930277,node/4698222124,6 kW,horizontal_axis,,
-3.6271121,55.9920466,node/4698222125,6 kW,horizontal_axis,,
-3.6270263,55.9912005,node/4698222126,6 kW,horizontal_axis,,
-3.6259963,55.9905074,node/4698222127,6 kW,horizontal_axis,,
-3.6243763,55.9905464,node/4698222128,6 kW,horizontal_axis,,
-4.33237,55.6805263,node/4698745182,,horizontal_axis,,Scottish Power
-4.3239044,55.6821269,node/4698745183,,horizontal_axis,,Scottish Power
-3.7216903,53.1350703,node/4712555189,,horizontal_axis,,
-3.7433627,55.7711704,node/4716885558,2.3 MW,horizontal_axis,,Scottish Power Renewables
-1.4555269,53.6457936,node/4721560880,,,,
-3.375471,53.0020017,node/4723144206,,horizontal_axis,,
-3.3761942,53.0011606,node/4723144214,,horizontal_axis,,
-1.3789011,53.3859465,node/4733596981,,horizontal_axis,,
-3.5829753,56.3300989,node/4740380500,6 kW,,,
-3.5837237,56.329977,node/4740380501,6 kW,,,
-3.6244966,55.9310711,node/4758452089,,,,
-4.1475599,55.5776622,node/4767769387,,horizontal_axis,,
-4.1430967,55.5769132,node/4767769388,,horizontal_axis,,
-4.1398513,55.5755304,node/4767769389,,horizontal_axis,,
-4.1364824,55.574108,node/4767769390,,horizontal_axis,,
-4.134106,55.5765948,node/4767769391,,horizontal_axis,,
-4.1377109,55.5779382,node/4767769392,,horizontal_axis,,
-4.1408758,55.5794331,node/4767769393,,horizontal_axis,,
-4.1461222,55.5800214,node/4767769394,,horizontal_axis,,
-4.1326576,55.5729677,node/4767769395,,horizontal_axis,,
-4.1286235,55.5750239,node/4767769396,,horizontal_axis,,
-4.1289615,55.5718335,node/4767769397,,horizontal_axis,,
-1.8118726,52.7117079,node/4771863687,yes,horizontal_axis,,
-1.7684401,52.6966419,node/4771874751,yes,horizontal_axis,,
-3.5163802,56.0997243,node/4775837292,,horizontal_axis,,
-0.7285005,53.1291214,node/4814445145,,,,
-1.1381663,53.9825969,node/4831371790,,horizontal_axis,,
-3.5991919,55.5199125,node/4840380429,3.2 MW,horizontal_axis,,SSE
-3.6089552,55.4984479,node/4840380430,3.2 MW,horizontal_axis,,SSE
-3.602609,55.500271,node/4840380431,3.2 MW,horizontal_axis,,SSE
-3.5955387,55.5006417,node/4840380432,3.2 MW,horizontal_axis,,SSE
-3.5945463,55.5221051,node/4840380433,3.2 MW,horizontal_axis,,SSE
-3.6225861,55.5202527,node/4840380434,3.2 MW,horizontal_axis,,SSE
-3.617565,55.5213277,node/4840380435,3.2 MW,horizontal_axis,,SSE
-3.6145073,55.5236538,node/4840380436,3.2 MW,horizontal_axis,,SSE
-3.6095023,55.5244008,node/4840380437,3.2 MW,horizontal_axis,,SSE
-3.6046797,55.5239514,node/4840380438,3.2 MW,horizontal_axis,,SSE
-3.5995272,55.5246271,node/4840380439,3.2 MW,horizontal_axis,,SSE
-3.5946858,55.5253224,node/4840380440,3.2 MW,horizontal_axis,,SSE
-3.5904425,55.5237449,node/4840380441,3.2 MW,horizontal_axis,,SSE
-3.587594,55.5105927,node/4840380442,3.2 MW,horizontal_axis,,SSE
-3.586328,55.5076993,node/4840380443,3.2 MW,horizontal_axis,,SSE
-3.5966358,55.5079271,node/4840380444,3.2 MW,horizontal_axis,,SSE
-3.5921994,55.5056669,node/4840380445,3.2 MW,horizontal_axis,,SSE
-3.5991007,55.5032151,node/4840380446,3.2 MW,horizontal_axis,,SSE
-3.6042532,55.5035539,node/4840380447,3.2 MW,horizontal_axis,,SSE
-3.6143571,55.4998472,node/4840380448,3.2 MW,horizontal_axis,,SSE
-3.6097464,55.5011157,node/4840380449,3.2 MW,horizontal_axis,,SSE
-3.618021,55.5013436,node/4840380450,3.2 MW,horizontal_axis,,SSE
-3.6224279,55.502489,node/4840380452,3.2 MW,horizontal_axis,,SSE
-3.6272129,55.5021214,node/4840380453,3.2 MW,horizontal_axis,,SSE
-3.6322796,55.5017735,node/4840380454,3.2 MW,horizontal_axis,,SSE
-3.6403236,55.4981334,node/4840380455,3.2 MW,horizontal_axis,,SSE
-3.6366624,55.5001768,node/4840380456,3.2 MW,horizontal_axis,,SSE
0.3394935,51.4536465,node/4845174612,4 MW,horizontal_axis,,
0.3450188,51.4520084,node/4845174613,4 MW,horizontal_axis,,
0.3535862,51.4516895,node/4845174614,4 MW,horizontal_axis,,
0.360416,51.4515824,node/4845174615,4 MW,horizontal_axis,,
-1.6843882,53.5232931,node/4859423742,,,,
-1.683235,53.5247318,node/4859423743,,,,
-1.6718434,53.5122206,node/4859423744,,,,
-2.2709514,51.7486679,node/4875888991,,horizontal_axis,,
-3.4976097,56.1149577,node/4889850099,yes,horizontal_axis,,
-3.4986266,56.1151888,node/4889850100,yes,horizontal_axis,,
-3.4983551,56.114798,node/4889850101,yes,horizontal_axis,,
-3.5587751,55.8218335,node/4902642466,2 MW,horizontal_axis,,EDF Energy
-3.5637403,55.8215558,node/4902642467,2 MW,horizontal_axis,,EDF Energy
-3.5586192,55.824518,node/4902642468,2 MW,horizontal_axis,,EDF Energy
-3.5670054,55.8156003,node/4902642469,2 MW,horizontal_axis,,EDF Energy
-3.5695267,55.8178668,node/4902642470,2 MW,horizontal_axis,,EDF Energy
-3.5635024,55.8182556,node/4902642471,2 MW,horizontal_axis,,EDF Energy
0.1624408,52.7482975,node/4903699578,,horizontal_axis,,
0.1673472,52.7474343,node/4903699579,,horizontal_axis,,
0.1721534,52.7493535,node/4903699580,,horizontal_axis,,
0.163742,52.7519511,node/4903699581,,horizontal_axis,,
0.1689777,52.7517174,node/4903699582,,horizontal_axis,,
0.1664886,52.7546135,node/4903699583,,horizontal_axis,,
0.1719603,52.7546525,node/4903699584,,horizontal_axis,,
-1.847519,53.8219928,node/4920161339,yes,horizontal_axis,survey;Bing,
-3.764261,56.202473,node/4959855892,,horizontal_axis,,
-0.0126332,51.5390753,node/4973456263,,vertical_axis,,
-4.3292624,55.6896521,node/4982026094,,,,
-4.2541887,55.7137454,node/4982876848,2.5 MW,horizontal_axis,,
-4.2542739,55.7106528,node/4982876874,2.5 MW,horizontal_axis,,
-4.2482085,55.7117445,node/4982876881,2.5 MW,horizontal_axis,,
0.6585601,51.2207129,node/4983089269,,,,
-3.9427815,55.7017021,node/4994920743,2050 kW,horizontal_axis,,
-3.9411829,55.6999304,node/4994920744,2050 kW,horizontal_axis,,
-2.3898149,52.3531802,node/4995554227,,,,
-3.674283,55.6318254,node/5020306941,,,,
-0.8677379,52.1554301,node/5021036355,,horizontal_axis,,EDF
-0.8634567,52.1570122,node/5021036356,,horizontal_axis,,EDF
-0.8661233,52.1583614,node/5021036357,,horizontal_axis,,EDF
-0.8672994,52.1605713,node/5021036358,,horizontal_axis,,EDF
-0.8624655,52.1647006,node/5021036359,,horizontal_axis,,EDF
-0.8663081,52.1631972,node/5021036360,,horizontal_axis,,EDF
-0.8579663,52.1612968,node/5021036361,,horizontal_axis,,EDF
-0.8603025,52.1629358,node/5021036362,,horizontal_axis,,EDF
-0.8625028,52.1605514,node/5021036363,,horizontal_axis,,EDF
-1.1569977,52.3723307,node/5021072543,,horizontal_axis,,
-1.1515796,52.3746691,node/5021072544,,horizontal_axis,,
-1.1570835,52.3751833,node/5021072545,,horizontal_axis,,
-3.1732162,51.6922554,node/5081304507,,horizontal_axis,,
-3.1679161,51.6936653,node/5081304508,,horizontal_axis,,
0.2776775,51.5217153,node/5083345830,0.5 MW,horizontal_axis,,
0.2754137,51.5178366,node/5083345831,0.5 MW,horizontal_axis,,
0.1653859,51.5124492,node/5083368848,,horizontal_axis,,
-3.4842516,51.6159035,node/5088505923,,horizontal_axis,,
-3.4894963,51.6169372,node/5088505924,,horizontal_axis,,
-3.4959889,51.616663,node/5088505927,,horizontal_axis,,
-2.1427763,52.1643311,node/5088843288,500 kW,horizontal_axis,,
-1.2770104,52.1788641,node/5088883144,,horizontal_axis,,
-1.1520388,52.3718492,node/5088897127,,horizontal_axis,,
-1.153455,52.3777965,node/5088897128,,horizontal_axis,,
-1.1446788,52.3761591,node/5088897129,,horizontal_axis,,
-1.1469104,52.3782942,node/5088897130,,horizontal_axis,,
-1.1451723,52.3730675,node/5088897131,,horizontal_axis,,
-1.1582839,52.3482466,node/5088905482,,horizontal_axis,,
-1.1156333,52.3275885,node/5088910763,,horizontal_axis,,
-1.1202896,52.3287949,node/5088910764,,horizontal_axis,,
-1.1098826,52.3269065,node/5088910765,,horizontal_axis,,
-1.1111915,52.3237066,node/5088910766,,horizontal_axis,,
-1.1153972,52.3311159,node/5088910767,,horizontal_axis,,
-1.0561919,52.3669447,node/5089114358,,horizontal_axis,,
-1.0565352,52.3695782,node/5089114359,,horizontal_axis,,
-1.0622597,52.3678731,node/5089114360,,horizontal_axis,,
-1.0628496,52.3650713,node/5089114361,,horizontal_axis,,
-1.067594,52.3654472,node/5089114362,,horizontal_axis,,
-1.0655796,52.3604702,node/5089114363,,horizontal_axis,,
-1.1611064,52.3932834,node/5089156700,,horizontal_axis,,
-1.1552807,52.3939839,node/5089156701,,horizontal_axis,,
-1.1631288,52.3810484,node/5089156702,,horizontal_axis,,
-1.1568929,52.381316,node/5089156703,,horizontal_axis,,
-1.325192,52.6398561,node/5089202162,,horizontal_axis,,
-0.9441762,52.4038342,node/5089271571,,horizontal_axis,,
-0.9405417,52.4023066,node/5089271572,,horizontal_axis,,
-0.9470671,52.400627,node/5089271573,,horizontal_axis,,
-0.9495,52.4025506,node/5089271574,,horizontal_axis,,
-0.9411418,52.3987954,node/5089271575,,horizontal_axis,,
-0.9360575,52.4006532,node/5089271576,,horizontal_axis,,
-0.6611831,52.3561923,node/5091040729,yes,horizontal_axis,,
-0.6568127,52.3535603,node/5091040730,yes,horizontal_axis,,
-0.6539803,52.3506507,node/5091040731,yes,horizontal_axis,,
-0.6608759,52.3715459,node/5091063733,yes,horizontal_axis,,
-0.6557396,52.3709151,node/5091063734,yes,horizontal_axis,,
-0.6513346,52.3746558,node/5091063735,yes,horizontal_axis,,
-0.6493325,52.371691,node/5091063736,yes,horizontal_axis,,
-0.65398,52.3772645,node/5091063737,yes,horizontal_axis,,
-0.644646,52.3752865,node/5091063738,yes,horizontal_axis,,
-0.6407407,52.37378,node/5091063739,yes,horizontal_axis,,
-2.0689689,52.7739571,node/5091122637,yes,horizontal_axis,Bing,
-0.6338842,52.3712924,node/5091138710,yes,horizontal_axis,,
-0.64348,52.3699088,node/5091138711,yes,horizontal_axis,,
-2.1129685,53.6738516,node/5092996533,yes,horizontal_axis,survey,
-2.1080493,53.675736,node/5092996566,yes,horizontal_axis,survey,
-2.114739,53.6702285,node/5092996571,yes,horizontal_axis,survey,
-2.1286007,53.6768386,node/5092996583,yes,horizontal_axis,survey,
-2.1285363,53.6795773,node/5092996585,yes,horizontal_axis,survey,
-2.105523,53.6729869,node/5092996589,yes,horizontal_axis,survey,
-2.131358,53.6811659,node/5092996605,yes,horizontal_axis,survey,
